Id,Expected
88e16d4ca6160127cd1d5ff99c267599_1,301652 52 302932 52 304212 52 305492 52 306772 52 308024 97 309304 97 310584 97 311864 97 313132 120 314412 120 315692 120 316972 120 318252 120 319527 131 320807 131 322087 131 323367 131 324641 143 325921 143 327201 143 328481 143 329761 143 331030 154 332310 154 333590 154 334870 154 336138 166 337418 166 338698 166 339978 166 341258 166 342538 166 343818 166 345098 166 346378 166 347652 172 348932 172 350212 172 351492 172 352772 178 354052 178 355332 178 356612 178 357892 178 359167 183 360447 183 361727 183 363007 183 364287 177 365567 177 366847 177 368127 177 369407 177 370692 172 371972 172 373252 172 374532 172 375812 172 377092 172 378372 172 379652 172 380932 172 382224 11 382252 132 383504 11 383532 132 384784 11 384812 132 386064 11 386092 132 387378 120 388658 120 389938 120 391218 120 392510 97 393790 97 395070 97 396350 97 397630 97 398910 97 400190 97 401470 97 402750 97 404035 86 405315 86 406595 86 407875 86 409155 86 410430 91 411710 91 412990 91 414270 91 415550 91 416830 91 418110 91 419390 91 420670 91 421950 91 423230 91 424510 91 425790 91 427064 97 428344 97 429624 97 430904 97 432184 97 433458 103 434738 103 436018 103 437298 103 438572 109 439852 109 441132 109 442412 109 443687 114 444967 114 446247 114 447527 114 448807 114 450087 108 451367 108 452647 108 453927 108 455207 108 456487 108 457767 108 459047 108 460327 108 461601 109 462881 109 464161 109 465441 109 466721 109 468001 109 469281 109 470561 109 471841 109 473115 109 474395 109 475675 109 476955 109 478235 97 479515 97 480795 97 482075 97 483355 97 484635 86 485915 86 487195 86 488475 86 489755 75 489984 46 491035 75 491264 46 492315 75 492544 46 493595 75 493824 46 494870 80 495092 75 496150 80 496372 75 497430 80 497652 75 498710 80 498932 75 499990 80 500212 75 501270 80 501487 85 502550 80 502767 85 503830 80 504047 85 505110 80 505327 85 506390 74 506601 103 507670 74 507881 103 508950 74 509161 103 510230 74 510441 103 511510 74 511721 103 512790 62 512995 115 514070 62 514275 115 515350 62 515555 115 516630 62 516835 115 517910 51 518110 125 519190 51 519390 125 520470 51 520670 125 521750 51 521950 125 523030 51 523230 125 524315 35 524504 137 525595 35 525784 137 526875 35 527064 137 528155 35 528344 137 529441 23 529612 155 530721 23 530892 155 532001 23 532172 155 533281 23 533452 155 534561 23 534732 155 535841 11 536007 160 537121 11 537287 160 538401 11 538567 160 539681 11 539847 160 541104 6 541115 177 542384 6 542395 177 543664 6 543675 177 544944 6 544955 177 546218 200 547498 200 548778 200 550058 200 551338 200 552612 206 553892 206 555172 206 556452 206 557732 212 559012 212 560292 212 561572 212 562852 212 564132 212 565412 212 566692 212 567972 212 569252 212 570532 212 571812 212 573092 212 574372 212 575652 218 576932 218 578212 218 579492 218 580761 229 582041 229 583321 229 584601 229 585881 229 587161 229 588441 229 589721 229 591001 229 592281 229 593561 229 594841 229 596121 229 597401 229 598681 229 599961 229 601241 229 602521 229 603795 240 605075 240 606355 240 607635 240 608904 251 610184 251 611464 251 612744 251 614024 251 615298 257 616578 257 617858 257 619138 257 620412 258 621692 258 622972 258 624252 258 625532 258 626812 200 628092 200 629372 200 630652 200 631932 183 633212 183 634492 183 635772 183 637052 183 638332 166 639612 166 640892 166 642172 166 643452 160 644732 160 646012 160 647292 160 648572 69 648675 46 649852 69 649955 46 651132 69 651235 46 652412 69 652515 46 653692 69 653795 46 654978 52 655092 23 656258 52 656372 23 657538 52 657652 23 658818 52 658932 23 660115 29 660212 18 661395 29 661492 18 662675 29 662772 18 663955 29 664052 18 665235 29 665332 18 666344 6 667624 6 668904 6 670184 6 671452 23 672732 23 674012 23 675292 23 676572 23 677858 12 679138 12 680418 12 681698 12 682955 35 684235 35 685515 35 686795 35 688075 40 689355 40 690635 40 691915 40 693195 40 694475 46 695755 46 697035 46 698315 46 699601 40 700881 40 702161 40 703441 40 704721 40 706001 34 707281 34 708561 34 709841 34 711132 18 712412 18 713692 18 714972 18 716252 18
dd78294679c9cbb2a365b5574868eb60_0,455190 5 456470 5 457750 5 459030 5 460310 5 461384 120 461567 57 462664 120 462847 57 463944 120 464127 57 465224 120 465407 57 466470 285 467750 285 469030 285 470310 285 471590 285 472852 309 474132 309 475412 309 476692 309 477961 331 479241 331 480521 331 481801 331 483081 331 484350 348 485630 348 486910 348 488190 348 489464 366 490744 366 492024 366 493304 366 494578 372 495858 372 497138 372 498418 372 499698 372 500972 389 502252 389 503532 389 504812 389 506087 400 507367 400 508647 400 509927 400 511207 400 512481 411 513761 411 515041 411 516321 411 517590 428 518870 428 520150 428 521430 428 522710 428 523978 446 525258 446 526538 446 527818 446 529070 480 530350 480 531630 480 532910 480 534190 480 535441 514 536721 514 538001 514 539281 514 540555 520 541835 520 543115 520 544395 520 545664 537 546944 537 548224 537 549504 537 550784 537 552058 543 553338 543 554618 543 555898 543 557172 555 558452 555 559732 555 561012 555 562292 555 563567 560 564847 560 566127 560 567407 560 568681 571 569961 571 571241 571 572521 571 573801 571 575075 577 576355 577 577635 577 578915 577 580190 588 581470 588 582750 588 584030 588 585310 588 586590 588 587870 588 589150 588 590430 588 591704 594 592984 594 594264 594 595544 594 596818 606 598098 606 599378 606 600658 606 601938 606 603218 606 604498 606 605778 606 607058 606 608332 612 609612 612 610892 612 612172 612 613452 612 614732 618 616012 618 617292 618 618572 618 619852 618 621132 618 622412 618 623692 618 624972 618 626247 623 627527 623 628807 623 630087 623 631367 623 632647 623 633927 623 635207 623 636487 623 637761 634 639041 634 640321 634 641601 634 642881 634 644161 634 645441 634 646721 634 648001 634 649281 634 650561 634 651841 634 653121 634 654395 646 655675 646 656955 646 658235 646 659515 646 660795 646 662075 646 663355 646 664635 646 665910 651 667190 651 668470 651 669750 651 671030 651 672310 651 673590 651 674870 651 676150 651 677430 651 678710 651 679990 651 681270 651 682550 651 683830 651 685110 651 686390 651 687664 657 688944 657 690224 657 691504 657 692784 657 694064 663 695344 663 696624 663 697904 663 699184 657 700464 657 701744 657 703024 657 704304 657 705584 657 706864 657 708144 657 709424 657 710704 657 711984 657 713264 657 714544 657 715824 657 717104 657 718384 657 719664 657 720944 657 722224 657 723504 657 724784 657 726064 657 727344 657 728630 645 729910 645 731190 645 732470 645 733750 645 735030 645 736310 645 737590 645 738870 645 740150 645 741430 645 742710 645 743990 645 745270 640 746550 640 747830 640 749110 640 750395 635 751675 635 752955 635 754235 635 755515 635 756795 629 758075 629 759355 629 760635 629 761915 623 763195 623 764475 623 765755 623 767035 623 768315 623 769595 623 770875 623 772155 623 773435 617 774715 617 775995 617 777275 617 778555 617 779841 606 781121 606 782401 606 783681 606 784961 606 786241 606 787521 606 788801 606 790081 600 791361 600 792641 600 793921 600 795201 600 796481 600 797761 600 799041 600 800321 600 801601 594 802881 594 804161 594 805441 594 806721 594 808001 594 809281 594 810561 594 811841 594 813121 594 814401 594 815681 594 816961 594 818241 594 819521 594 820801 594 822081 594 823361 594 824641 589 825921 589 827201 589 828481 589 829761 589 831047 583 832327 583 833607 583 834887 583 836167 583 837447 583 838727 583 840007 583 841292 572 842572 572 843852 572 845132 572 846412 572 847698 566 848978 566 850258 566 851538 566 852824 554 854104 554 855384 554 856664 554 857944 554 859224 554 860504 554 861784 554 863064 554 864350 542 865630 542 866910 542 868190 542 869470 542 870755 537 872035 537 873315 537 874595 537 875881 526 877161 526 878441 526 879721 526 881001 526 882287 520 883567 520 884847 520 886127 520 887412 509 888692 509 889972 509 891252 509 892538 497 893818 497 895098 497 896378 497 897658 497 898944 268 899235 200 900224 268 900515 200 901504 268 901795 200 902784 268 903075 200 904070 251 904367 183 905350 251 905647 183 906630 251 906927 183 907910 251 908207 183 909190 251 909487 183 910475 246 910778 166 911755 246 912058 166 913035 246 913338 166 914315 246 914618 166 915607 228 915910 154 916887 228 917190 154 918167 228 918470 154 919447 228 919750 154 920727 228 921030 154 922007 223 922315 143 923287 223 923595 143 924567 223 924875 143 925847 223 926155 143 927138 206 927441 131 928418 206 928721 131 929698 206 930001 131 930978 206 931281 131 932258 200 932572 120 933538 200 933852 120 934818 200 935132 120 936098 200 936412 120 937378 200 937692 120 938664 188 938978 109 939944 188 940258 109 941224 188 941538 109 942504 188 942818 109 943790 177 944110 91 945070 177 945390 91 946350 177 946670 91 947630 177 947950 91 948910 177 949230 91 950201 160 950544 46 951481 160 951824 46 952761 160 953104 46 954041 160 954384 46 955327 154 956607 154 957887 154 959167 154 960447 154 961738 132 963018 132 964298 132 965578 132 966864 120 968144 120 969424 120 970704 120 971984 120 973275 97 974555 97 975835 97 977115 97 978412 46 979692 46 980972 46 982252 46
dd78294679c9cbb2a365b5574868eb60_1,
30c2f4fc276ed9f178dc2f4af6266509_0,
30c2f4fc276ed9f178dc2f4af6266509_1,478030 11 479310 11 480590 11 481870 11 483150 11 484407 74 485687 74 486967 74 488247 74 489521 109 490801 109 492081 109 493361 109 494635 149 495915 149 497195 149 498475 149 499755 149 501030 165 502310 165 503590 165 504870 165 506150 177 507430 177 508710 177 509990 177 511270 177 512544 188 513824 188 515104 188 516384 188 517664 194 518944 194 520224 194 521504 194 522784 194 524058 206 525338 206 526618 206 527898 206 529178 212 530458 212 531738 212 533018 212 534298 212 535572 229 536852 229 538132 229 539412 229 540692 235 541972 235 543252 235 544532 235 545807 245 547087 245 548367 245 549647 245 550927 245 552207 251 553487 251 554767 251 556047 251 557327 257 558607 257 559887 257 561167 257 562447 257 563721 263 565001 263 566281 263 567561 263 568841 263 570121 263 571401 263 572681 263 573961 263 575235 275 576515 275 577795 275 579075 275 580355 275 581635 275 582915 275 584195 275 585475 275 586755 280 588035 280 589315 280 590595 280 591875 280 593155 280 594435 280 595715 280 596990 285 598270 285 599550 285 600830 285 602110 285 603390 285 604670 285 605950 285 607230 285 608504 291 609784 291 611064 291 612344 291 613624 291 614904 291 616184 291 617464 291 618744 291 620024 291 621304 291 622584 291 623864 291 625144 291 626424 291 627704 291 628984 291 630264 291 631544 291 632824 291 634104 291 635384 291 636664 291 637944 291 639224 291 640504 291 641784 291 643064 297 644344 297 645624 297 646904 297 648184 297 649464 297 650744 297 652024 297 653304 297 654578 303 655858 303 657138 303 658418 303 659698 297 660978 297 662258 297 663538 297 664818 297 666098 297 667378 297 668658 297 669938 297 671218 297 672498 297 673778 297 675058 297 676338 297 677612 303 678892 303 680172 303 681452 303 682732 303 684012 303 685292 303 686572 303 687847 308 689127 308 690407 308 691687 308 692967 308 694247 303 695527 303 696807 303 698087 303 699367 303 700647 303 701927 303 703207 303 704487 303 705767 297 707047 297 708327 297 709607 297 710881 303 712161 303 713441 303 714721 303 716001 303 717281 303 718561 303 719841 303 721121 303 722401 297 723681 297 724961 297 726241 297 727521 297 728801 297 730081 297 731361 297 732641 297 733921 291 735201 291 736481 291 737761 291 739041 291 740321 291 741601 291 742881 291 744161 291 745441 291 746721 291 748001 291 749281 291 750561 291 751841 291 753121 291 754401 291 755681 291 756967 285 758247 285 759527 285 760807 285 762087 280 763367 280 764647 280 765927 280 767207 280 768492 275 769772 275 771052 275 772332 275 773612 269 774892 269 776172 269 777452 269 778732 269 780012 269 781292 269 782572 269 783852 269 785132 263 786412 263 787692 263 788972 263 790258 257 791538 257 792818 257 794098 257 795378 257 796658 252 797938 252 799218 252 800498 252 801784 246 803064 246 804344 246 805624 246 806904 246 808184 240 809464 240 810744 240 812024 240 813304 234 814584 234 815864 234 817144 234 818424 234 819710 228 820990 228 822270 228 823550 228 824830 217 826110 217 827390 217 828670 217 829950 217 831235 212 832515 212 833795 212 835075 212 836361 200 837641 200 838921 200 840201 200 841481 194 842761 194 844041 194 845321 194 846601 194 847887 183 849167 183 850447 183 851727 183 853012 172 854292 172 855572 172 856852 172 858132 172 859424 148 860704 148 861984 148 863264 148 864550 142 865830 142 867110 142 868390 142 869670 142 870961 114 872241 114 873521 114 874801 114 876092 98 877372 98 878652 98 879932 98 881212 98 882510 68 883790 68 885070 68 886350 68
2cd066b9fdbc3bbc04a3afe1f119f21b_0,313070 17 314350 17 315630 17 316910 17 318184 28 319464 28 320744 28 322024 28 323304 28 324578 40 325858 40 327138 40 328418 40 329698 46 330978 46 332258 46 333538 46 334818 57 336098 57 337378 57 338658 57 339938 57 341218 57 342498 57 343778 57 345058 57 346338 63 347618 63 348898 63 350178 63 351458 69 352738 69 354018 69 355298 69 356572 86 357852 86 359132 86 360412 86 361692 86 362967 97 364247 97 365527 97 366807 97 368081 109 369361 109 370641 109 371921 109 373195 126 374475 126 375755 126 377035 126 378315 132 379595 132 380875 132 382155 132 383435 132 384715 132 385995 132 387275 132 388555 132 389835 137 391115 137 392395 137 393675 137 394950 142 396230 142 397510 142 398790 142 400070 142 401350 148 402630 148 403910 148 405190 148 406470 142 407750 142 409030 142 410310 142 411590 148 412870 148 414150 148 415430 148 416710 148 417990 148 419270 148 420550 148 421830 148 423110 148 424390 148 425670 148 426950 148 428230 154 429510 154 430790 154 432070 154 433350 154 434630 154 435910 154 437190 154 438470 154 439750 154 441030 154 442310 154 443590 154 444870 160 446150 160 447430 160 448710 160 449984 166 451264 166 452544 166 453824 166 455104 171 456384 171 457664 171 458944 171 460224 171 461504 171 462784 171 464064 171 465344 171 466630 171 467910 171 469190 171 470470 171 471750 171 473030 171 474310 171 475590 171 476870 177 478150 177 479430 177 480710 177 481990 177 483270 177 484550 177 485830 177 487110 177 488395 177 489675 177 490955 177 492235 177 493515 177 494795 177 496075 177 497355 177 498635 177 499915 177 501195 177 502475 177 503755 177 505041 171 506321 171 507601 171 508881 171 510167 165 511447 165 512727 165 514007 165 515287 160 516567 160 517847 160 519127 160 520407 160 521692 155 522972 155 524252 155 525532 155 526818 149 528098 149 529378 149 530658 149 531944 137 533224 137 534504 137 535784 137 537064 137 538355 115 539635 115 540915 115 542195 115 543487 80 544767 80 546047 80 547327 80 548618 63 549898 63 551178 63 552458 63 553755 35 555035 35 556315 35 557595 35 558875 35 560161 23 561441 23 562721 23 564001 23 565292 12 566572 12 567852 12 569132 12
2cd066b9fdbc3bbc04a3afe1f119f21b_1,
27738677a6b1f2c6d40b3bbba8f6c704_0,489578 23 490858 23 492138 23 493418 23 494675 69 495955 69 497235 69 498515 69 499795 69 501064 91 502344 91 503624 91 504904 91 506178 109 507458 109 508738 109 510018 109 511298 109 512572 126 513852 126 515132 126 516412 126 517692 132 518972 132 520252 132 521532 132 522812 132 524087 148 525367 148 526647 148 527927 148 529201 160 530481 160 531761 160 533041 160 534321 160 535595 172 536875 172 538155 172 539435 172 540710 177 541990 177 543270 177 544550 177 545818 194 547098 194 548378 194 549658 194 550938 194 552212 200 553492 200 554772 200 556052 200 557321 217 558601 217 559881 217 561161 217 562441 217 563715 229 564995 229 566275 229 567555 229 568824 246 570104 246 571384 246 572664 246 573944 246 575224 246 576504 246 577784 246 579064 246 580338 257 581618 257 582898 257 584178 257 585458 257 586732 263 588012 263 589292 263 590572 263 591847 268 593127 268 594407 268 595687 268 596961 274 598241 274 599521 274 600801 274 602081 274 603361 274 604641 274 605921 274 607201 274 608475 280 609755 280 611035 280 612315 280 613595 280 614875 280 616155 280 617435 280 618715 280 619995 280 621275 280 622555 280 623835 280 625115 280 626395 280 627675 280 628955 280 630235 280 631515 280 632795 280 634075 280 635355 280 636635 280 637921 274 639201 274 640481 274 641761 274 643041 274 644321 274 645601 274 646881 274 648161 274 649441 274 650721 274 652001 274 653281 274 654567 263 655847 263 657127 263 658407 263 659687 263 660967 263 662247 263 663527 263 664807 263 666087 263 667367 263 668647 263 669927 263 671207 257 672487 257 673767 257 675047 257 676327 257 677612 252 678892 252 680172 252 681452 252 682738 240 684018 240 685298 240 686578 240 687858 240 689138 240 690418 240 691698 240 692978 240 694264 63 694418 74 695544 63 695698 74 696824 63 696978 74 698104 63 698258 74 699395 46 699572 35 700675 46 700852 35 701955 46 702132 35 703235 46 703412 35 704515 46 704692 35 705801 29 707081 29 708361 29 709641 29 841572 46 842852 46 844132 46 845412 46 846692 46 847961 69 849241 69 850521 69 851801 69 853075 80 854355 80 855635 80 856915 80 858195 80 859475 86 860755 86 862035 86 863315 86 864590 97 865870 97 867150 97 868430 97 869710 97 870990 97 872270 97 873550 97 874830 97 876104 108 877384 108 878664 108 879944 108 881224 108 882504 108 883784 108 885064 108 886344 108 887624 114 888904 114 890184 114 891464 114 892750 108 894030 108 895310 108 896590 108 897870 108 899150 108 900430 108 901710 108 902990 108 904270 108 905550 108 906830 108 908110 108 909390 108 910670 108 911950 108 913230 108 914510 108 915790 108 917070 108 918350 108 919630 108 920910 108 922195 103 923475 103 924755 103 926035 103 927315 97 928595 97 929875 97 931155 97 932441 86 933721 86 935001 86 936281 86 937561 86 938841 86 940121 86 941401 86 942681 86 943967 74 945247 74 946527 74 947807 74 949087 74 950372 63 951652 63 952932 63 954212 63 955498 57 956778 57 958058 57 959338 57 960618 57 961910 40 963190 40 964470 40 965750 40 967041 11 968321 11 969601 11 970881 11 972161 11
27738677a6b1f2c6d40b3bbba8f6c704_1,
7330398846f67b5df7cdf3f33c3ca4d5_0,784 257 2064 257 3344 257 4624 257 5898 274 7178 274 8458 274 9738 274 11018 274 12292 280 13572 280 14852 280 16132 280 17407 285 18687 285 19967 285 21247 285 22527 291 23807 291 25087 291 26367 291 27647 297 28927 297 30207 297 31487 297 32767 297 34041 303 35321 303 36601 303 37881 303 39161 309 40441 309 41721 309 43001 309 44275 315 45555 315 46835 315 48115 315 49395 315 50670 325 51950 325 53230 325 54510 325 55784 331 57064 331 58344 331 59624 331 60892 349 62172 349 63452 349 64732 349 66001 360 67281 360 68561 360 69841 360 71121 360 72321 440 73601 440 74881 440 76161 440 77424 463 78704 463 79984 463 81264 463 82532 480 83812 480 85092 480 86372 480 87652 480 88921 497 90201 497 91481 497 92761 497 94035 509 95315 509 96595 509 97875 509 99144 526 100424 526 101704 526 102984 526 104258 532 105538 532 106818 532 108098 532 109378 532 110652 543 111932 543 113212 543 114492 543 115767 548 117047 548 118327 548 119607 548 120881 554 122161 554 123441 554 124721 554 126001 543 127281 543 128561 543 129841 543 131121 543 132395 537 133675 537 134955 537 136235 537 137510 514 138790 514 140070 514 141350 514 142624 514 143904 514 145184 514 146464 514 147744 514 149024 508 150304 508 151584 508 152864 508 154138 514 155418 514 156698 514 157978 514 159258 520 160538 520 161818 520 163098 520 164372 526 165652 526 166932 526 168212 526 169492 526 170767 531 172047 531 173327 531 174607 531 175887 537 177167 537 178447 537 179727 537 181001 543 182281 543 183561 543 184841 543 186121 543 187395 549 188675 549 189955 549 191235 549 192515 549 193795 549 195075 549 196355 549 197630 554 198910 554 200190 554 201470 554 202750 554 204030 554 205310 554 206590 554 207870 554 209144 566 210424 566 211704 566 212984 566 214258 572 215538 572 216818 572 218098 572 219378 577 220658 577 221938 577 223218 577 224498 577 225772 583 227052 583 228332 583 229612 583 230892 589 232172 589 233452 589 234732 589 236012 589 237292 589 238572 589 239852 589 241127 600 242407 600 243687 600 244967 600 246247 600 247527 600 248807 600 250087 600 251367 600 252647 605 253927 605 255207 605 256487 605 257767 605 259047 605 260327 605 261607 605 262887 605 264167 605 265447 605 266727 605 268007 605 269287 605 270567 605 271847 605 273127 605 274407 611 275687 611 276967 611 278247 611 279527 611 280807 611 282087 611 283367 611 284647 611 285927 611 287207 611 288487 611 289767 611 291047 611 292327 611 293607 611 294887 611 296167 611 297447 611 298727 611 300007 611 301292 606 302572 606 303852 606 305132 606 306412 606 307692 606 308972 606 310252 606 311532 606 312818 594 314098 594 315378 594 316658 594 317938 589 319218 589 320498 589 321778 589 323058 589 324344 583 325624 583 326904 583 328184 583 329464 577 330744 577 332024 577 333304 577 334590 571 335870 571 337150 571 338430 571 339715 566 340995 566 342275 566 343555 566 344835 566 346121 554 347401 554 348681 554 349961 554 351252 543 352532 543 353812 543 355092 543 356378 537 357658 537 358938 537 360218 537 361498 537 362784 531 364064 531 365344 531 366624 531 367910 520 369190 520 370470 520 371750 520 373035 515 374315 515 375595 515 376875 515 378155 515 379435 515 380715 515 381995 515 383275 515 384561 503 385841 503 387121 503 388401 503 389692 492 390972 492 392252 492 393532 492 394824 474 396104 474 397384 474 398664 474 399944 474 401230 468 402510 468 403790 468 405070 468 406355 457 407635 457 408915 457 410195 457 411481 451 412761 451 414041 451 415321 451 416607 440 417887 440 419167 440 420447 440 421727 440 423012 435 424292 435 425572 435 426852 435 428138 423 429418 423 430698 423 431978 423 433264 411 434544 411 435824 411 437104 411 438401 389 439681 389 440961 389 442241 389 443521 389 444812 378 446092 378 447372 378 448652 378 449944 360 451224 360 452504 360 453784 360 455075 349 456355 349 457635 349 458915 349 460195 349 461487 331 462767 331 464047 331 465327 331 466618 320 467898 320 469178 320 470458 320 471744 308 473024 308 474304 308 475584 308 476875 297 478155 297 479435 297 480715 297 481995 297 483287 280 484567 280 485847 280 487127 280 488418 269 489698 269 490978 269 492258 269 493555 246 494835 246 496115 246 497395 246 498675 246 499967 234 501247 234 502527 234 503807 234 505098 223 506378 223 507658 223 508938 223 510224 211 511504 211 512784 211 514064 211 515355 195 516635 195 517915 195 519195 195 520475 195 521761 183 523041 183 524321 183 525601 183 526892 166 528172 166 529452 166 530732 166 532024 148 533304 148 534584 148 535864 148 537144 148 538447 120 539727 120 541007 120 542287 120 543618 52 544898 52 546178 52 547458 52
